,adj_cnt,adj_word,verb_cnt,verb_word,noun_cnt,noun_word,conjuction_cnt,conjuction_word
254,,,1.0,付ける,5,知事,,
255,,,1.0,上がる,5,国際社会,,
256,,,1.0,増やす,5,武力攻撃事態対処法,,
257,,,1.0,増える,5,法制局,,
258,,,1.0,沿う,5,内閣,,
259,,,1.0,間に合う,5,そのもの,,
260,,,1.0,固まる,5,日本国憲法第9条,,
261,,,1.0,生み出す,5,弾道ミサイル,,
262,,,1.0,訪れる,5,開発,,
263,,,1.0,ふえる,5,切れ目のない対応,,
264,,,1.0,立ち戻る,5,態様,,
265,,,1.0,支える,5,総合,,
266,,,1.0,助ける,5,日本人,,
267,,,1.0,やってくる,5,外務大臣,,
268,,,1.0,向かう,5,条件,,
269,,,1.0,受け入れる,5,中国側,,
270,,,1.0,取り戻す,5,同盟関係,,
271,,,1.0,下がる,5,力による現状変更,,
272,,,1.0,とめる,5,五月,,
273,,,1.0,とれる,5,中国,,
274,,,1.0,埋める,5,岩場,,
275,,,1.0,もたらす,5,滋賀県,,
276,,,1.0,重なる,4,始め,,
277,,,1.0,みる,4,根幹,,
278,,,1.0,接する,4,チーム,,
279,,,1.0,ぶつける,4,ガイドライン,,
280,,,1.0,合う,4,本年,,
281,,,1.0,申し入れる,4,そのため,,
282,,,1.0,頑張る,4,等々,,
283,,,1.0,申す,4,現時点,,
284,,,1.0,切り分ける,4,中期防,,
285,,,1.0,従う,4,不断,,
286,,,,,4,ホルムズ海峡,,
287,,,,,4,誰か,,
288,,,,,4,船舶,,
289,,,,,4,当事者,,
290,,,,,4,受動,,
291,,,,,4,誤解,,
292,,,,,4,実力行使,,
293,,,,,4,組織,,
294,,,,,4,警察権,,
295,,,,,4,侵害,,
296,,,,,4,不法行為,,
297,,,,,4,治安出動,,
298,,,,,4,海上警備行動,,
299,,,,,4,撃沈,,
300,,,,,4,準備,,
301,,,,,4,次第,,
302,,,,,4,諸君,,
303,,,,,4,遂行,,
304,,,,,4,時代,,
305,,,,,4,歯止め,,
306,,,,,4,規範,,
307,,,,,4,自民党,,
308,,,,,4,最後,,
309,,,,,4,総裁,,
310,,,,,4,態勢,,
311,,,,,4,切れ目,,
312,,,,,4,領海,,
313,,,,,4,警察機関,,
314,,,,,4,被害,,
315,,,,,4,負担軽減,,
316,,,,,4,信頼関係,,
317,,,,,4,停止,,
318,,,,,4,武力攻撃事態法,,
319,,,,,4,議員,,
320,,,,,4,行政,,
321,,,,,4,参考資料,,
322,,,,,4,一部,,
323,,,,,4,前文,,
324,,,,,4,犠牲,,
325,,,,,4,代表,,
326,,,,,4,ミサイル防衛,,
327,,,,,4,パワーバランス,,
328,,,,,4,最初,,
329,,,,,4,紹介,,
330,,,,,4,補給,,
331,,,,,4,日本のために,,
332,,,,,4,全体,,
333,,,,,4,同盟国,,
334,,,,,4,APEC,,
335,,,,,4,規定,,
336,,,,,4,邦人,,
337,,,,,4,解決,,
338,,,,,4,会合,,
339,,,,,4,小池,,
340,,,,,4,仕事,,
341,,,,,4,橋本,,
342,,,,,4,加担,,
343,,,,,4,ミサイル,,
344,,,,,4,提言,,
345,,,,,4,海峡,,
346,,,,,4,観点,,
347,,,,,3,戦後,,
348,,,,,3,ASEAN,,
349,,,,,3,訪問,,
350,,,,,3,安保法制懇,,
351,,,,,3,外交,,
352,,,,,3,お願い,,
353,,,,,3,省庁,,
354,,,,,3,合意,,
355,,,,,3,スケジュール,,
356,,,,,3,防衛大綱,,
357,,,,,3,佐藤,,
358,,,,,3,完全,,
359,,,,,3,感謝,,
360,,,,,3,原油,,
361,,,,,3,敷設,,
362,,,,,3,死活,,
363,,,,,3,機雷掃海,,
364,,,,,3,危険物,,
365,,,,,3,防護,,
366,,,,,3,想定,,
367,,,,,3,官房副長官,,
368,,,,,3,工作船,,
369,,,,,3,公海,,
370,,,,,3,一括,,
371,,,,,3,膨大,,
372,,,,,3,精力的,,
373,,,,,3,推進,,
374,,,,,3,明記,,
375,,,,,3,四月,,
376,,,,,3,万が一,,
377,,,,,3,県民,,
378,,,,,3,さき,,
379,,,,,3,日本国民,,
380,,,,,3,民主主義,,
381,,,,,3,スタート,,
382,,,,,3,公明党,,
383,,,,,3,連立,,
384,,,,,3,形成,,
385,,,,,3,連立政権,,
386,,,,,3,意見,,
387,,,,,3,領土,,
388,,,,,3,万全,,
389,,,,,3,拡大,,
390,,,,,3,改善,,
391,,,,,3,先ほど,,
392,,,,,3,お話,,
393,,,,,3,日米同盟,,
394,,,,,3,小野寺,,
395,,,,,3,沖縄県,,
396,,,,,3,有馬線,,
397,,,,,3,丁寧,,
398,,,,,3,詳細,,
399,,,,,3,そのままで,,
400,,,,,3,予測,,
401,,,,,3,予測事態,,
402,,,,,3,駄目,,
403,,,,,3,国権の最高機関,,
404,,,,,3,積み重ね,,
405,,,,,3,一貫,,
406,,,,,3,容認,,
407,,,,,3,検査,,
408,,,,,3,疑い,,
409,,,,,3,問題意識,,
410,,,,,3,期待,,
411,,,,,3,模擬,,
412,,,,,3,間違い,,
413,,,,,3,大量破壊兵器,,
414,,,,,3,軍事技術,,
415,,,,,3,高度,,
416,,,,,3,拡散,,
417,,,,,3,射程,,
418,,,,,3,グローバルな,,
419,,,,,3,国際テロ,,
420,,,,,3,海洋,,
421,,,,,3,サイバー空間,,
422,,,,,3,アクセス,,
423,,,,,3,用語,,
424,,,,,3,規模,,
425,,,,,3,立法,,
426,,,,,3,官房長官,,
427,,,,,3,専守防衛,,
428,,,,,3,該当,,
429,,,,,3,合理的,,
430,,,,,3,重大性,,
431,,,,,3,合理,,
432,,,,,3,防衛出動,,
433,,,,,3,表現,,
434,,,,,3,勘案,,
435,,,,,3,国境,,
436,,,,,3,貢献,,
437,,,,,3,現地,,
438,,,,,3,NGO,,
439,,,,,3,簡単,,
440,,,,,3,共通,,
441,,,,,3,対象,,
442,,,,,3,法的,,
443,,,,,3,日中関係,,
444,,,,,3,二国間関係,,
445,,,,,3,委員会,,
446,,,,,3,Shangri-La,,
447,,,,,3,ケース,,
448,,,,,3,韓国,,
449,,,,,3,限り,,
450,,,,,3,構築,,
451,,,,,3,全区,,
452,,,,,3,総理,,
453,,,,,3,徴兵制,,
454,,,,,3,アメリカ,,
455,,,,,3,会談,,
456,,,,,3,両国,,
457,,,,,3,年間,,
458,,,,,3,防衛装備,,
459,,,,,3,供給,,
460,,,,,3,輸出,,
461,,,,,3,すき間,,
462,,,,,3,第一次,,
463,,,,,3,元手,,
464,,,,,3,投資,,
465,,,,,3,戦略的互恵関係,,
466,,,,,3,観光客,,
467,,,,,3,コミットメント,,
468,,,,,3,将来,,
469,,,,,3,決め,,
470,,,,,2,豪州,,
471,,,,,2,表明,,
472,,,,,2,評価,,
473,,,,,2,文書,,
474,,,,,2,不変,,
475,,,,,2,開始,,
476,,,,,2,日米防衛協力のための指針,,
477,,,,,2,防衛費,,
478,,,,,2,在り方,,
479,,,,,2,カンボジア,,
480,,,,,2,派遣,,
481,,,,,2,機関銃,,
482,,,,,2,人々,,
483,,,,,2,二つ割り,,
484,,,,,2,情勢,,
485,,,,,2,封鎖,,
486,,,,,2,半年,,
487,,,,,2,出端,,
488,,,,,2,民間,,
489,,,,,2,航行,,
490,,,,,2,発展,,
491,,,,,2,野党,,
492,,,,,2,地元,,
493,,,,,2,基地,,
494,,,,,2,各般,,
495,,,,,2,分野,,
496,,,,,2,取組,,
497,,,,,2,事実上,,
498,,,,,2,ロケット,,
499,,,,,2,領空侵犯,,
500,,,,,2,上空,,
501,,,,,2,整合性,,
502,,,,,2,閣議,,
503,,,,,2,政府方針,,
504,,,,,2,進め方,,
505,,,,,2,形態,,
506,,,,,2,繰り返し,,
507,,,,,2,施策,,
508,,,,,2,安心,,
509,,,,,2,従事,,
510,,,,,2,家族,,
511,,,,,2,隊員,,
512,,,,,2,処遇,,
513,,,,,2,制度,,
514,,,,,2,歩み,,
515,,,,,2,政局,,
516,,,,,2,相違,,
517,,,,,2,副代表,,
518,,,,,2,やり取り,,
519,,,,,2,最終的,,
520,,,,,2,批判,,
521,,,,,2,島尻,,
522,,,,,2,分担,,
523,,,,,2,緊密,,
524,,,,,2,第一義,,
525,,,,,2,艦艇,,
526,,,,,2,かなり,,
527,,,,,2,一元管理,,
528,,,,,2,資源,,
529,,,,,2,実力組織,,
530,,,,,2,自衛艦,,
531,,,,,2,瞬時,,
532,,,,,2,政権,,
533,,,,,2,早期,,
534,,,,,2,来日,,
535,,,,,2,オバマ大統領,,
536,,,,,2,改定,,
537,,,,,2,Osprey,,
538,,,,,2,県外,,
539,,,,,2,拠点,,
540,,,,,2,移駐,,
541,,,,,2,長い間,,
542,,,,,2,決意,,
543,,,,,2,期間,,
544,,,,,2,設置,,
545,,,,,2,なんだろう,,
546,,,,,2,実力,,
547,,,,,2,阻止,,
548,,,,,2,憲法九条,,
549,,,,,2,フル,,
550,,,,,2,宣言,,
551,,,,,2,明示,,
552,,,,,2,外部,,
553,,,,,2,情報収集,,
554,,,,,2,改正,,
555,,,,,2,直接的,,
556,,,,,2,長官,,
557,,,,,2,行政権,,
558,,,,,2,日々,,
559,,,,,2,尊重,,
560,,,,,2,擁護,,
561,,,,,2,安保,,
562,,,,,2,国会答弁,,
563,,,,,2,日米安保条約,,
564,,,,,2,中心,,
565,,,,,2,最小限,,
566,,,,,2,生存権,,
567,,,,,2,十三条,,
568,,,,,2,その間,,
569,,,,,2,国際海峡,,
570,,,,,2,違法,,
571,,,,,2,合致,,
572,,,,,2,限定的,,
573,,,,,2,強制,,
574,,,,,2,威嚇,,
575,,,,,2,勝手,,
576,,,,,2,いやいや,,
577,,,,,2,米国人,,
578,,,,,2,民間人,,
579,,,,,2,根本的,,
580,,,,,2,変容,,
581,,,,,2,部分,,
582,,,,,2,技術,,
583,,,,,2,最近,,
584,,,,,2,核兵器,,
585,,,,,2,幸福追求権,,
586,,,,,2,均衡,,
587,,,,,2,仙谷,,
588,,,,,2,禁止,,
589,,,,,2,総理大臣,,
590,,,,,2,拍手,,
591,,,,,2,軍事,,
592,,,,,2,大国,,
593,,,,,2,非核三原則,,
594,,,,,2,堅持,,
595,,,,,2,推移,,
596,,,,,2,要素,,
597,,,,,2,戦禍,,
598,,,,,2,蓋然性,,
599,,,,,2,立て付け,,
600,,,,,2,ハードル,,
601,,,,,2,文言,,
602,,,,,2,契機,,
603,,,,,2,どおり,,
604,,,,,2,積極,,
605,,,,,2,敵対,,
606,,,,,2,職員,,
607,,,,,2,駆け付け警護,,
608,,,,,2,武器使用,,
609,,,,,2,一緒に,,
610,,,,,2,首脳,,
611,,,,,2,中断,,
612,,,,,2,武力紛争,,
613,,,,,2,殺傷,,
614,,,,,2,破壊,,
615,,,,,2,事実関係,,
616,,,,,2,事柄,,
617,,,,,2,事項,,
618,,,,,2,受入れ,,
619,,,,,2,有無,,
620,,,,,2,根拠,,
621,,,,,2,責務,,
622,,,,,2,集中審議,,
623,,,,,2,提案,,
624,,,,,2,全体像,,
625,,,,,2,概念論,,
626,,,,,2,提供,,
627,,,,,2,つもり,,
628,,,,,2,放棄,,
629,,,,,2,生存,,
630,,,,,2,急迫,,
631,,,,,2,不正,,
632,,,,,2,内容,,
633,,,,,2,ペーパー,,
634,,,,,2,統一,,
635,,,,,2,同盟,,
636,,,,,2,防衛大臣,,
637,,,,,2,個々,,
638,,,,,2,一手,,
639,,,,,2,中身,,
640,,,,,2,憲法改正,,
641,,,,,2,安定性,,
642,,,,,2,アフガン戦争,,
643,,,,,2,日本側,,
644,,,,,2,対話のドア,,
645,,,,,2,オープン,,
646,,,,,2,九条,,
647,,,,,2,明文,,
648,,,,,2,積み上げ,,
649,,,,,2,近隣,,
650,,,,,2,三月,,
651,,,,,2,処理,,
652,,,,,2,担保,,
653,,,,,2,仕組み,,
654,,,,,2,後方,,
655,,,,,2,採用,,
656,,,,,2,日米関係,,
657,,,,,2,一番,,
658,,,,,2,仮定,,
659,,,,,2,ベトナム,,
660,,,,,2,総合的,,
661,,,,,2,南シナ海,,
662,,,,,2,東シナ海,,
663,,,,,2,当たり前,,
664,,,,,2,退避,,
665,,,,,2,警備,,
666,,,,,2,選択肢,,
667,,,,,2,スイス,,
668,,,,,2,救援,,
669,,,,,2,ポイント,,
670,,,,,2,物資,,
671,,,,,2,兵たん,,
672,,,,,2,立派,,
673,,,,,2,戦闘地域,,
674,,,,,2,次元,,
675,,,,,2,安全確保,,
676,,,,,2,宣誓,,
677,,,,,2,意図的,,
678,,,,,2,通告,,
679,,,,,2,近隣諸国,,
680,,,,,2,正面,,
681,,,,,2,昨年,,
682,,,,,2,現憲法,,
683,,,,,2,出来事,,
684,,,,,2,演説,,
685,,,,,2,軍事費,,
686,,,,,2,尖閣,,
687,,,,,2,立場,,
688,,,,,2,方々,,
689,,,,,2,姿勢,,
690,,,,,2,世界各国,,
691,,,,,2,アイゼンハワー,,
692,,,,,2,軍事力,,
693,,,,,2,防衛産業,,
694,,,,,2,主流,,
695,,,,,2,決め方,,
696,,,,,2,安全保障の法的基盤の再構築に関する懇談会,,
697,,,,,2,足かけ,,
698,,,,,2,方向性,,
699,,,,,2,座長,,
700,,,,,2,濃密,,
701,,,,,2,中旬,,
702,,,,,2,七月,,
703,,,,,2,一日,,
704,,,,,2,はめ,,
705,,,,,2,輸入,,
706,,,,,2,ことし,,
707,,,,,2,北京,,
708,,,,,2,兵士,,
709,,,,,2,艦船,,
710,,,,,2,一切,,
711,,,,,2,石油,,
712,,,,,2,進駐軍,,
713,,,,,2,総数,,
714,,,,,2,効果,,
715,,,,,2,偶発,,
716,,,,,2,話し合い,,
717,,,,,2,海上連絡メカニズム,,
718,,,,,2,安倍政権,,
719,,,,,2,国政,,
720,,,,,2,選挙,,
721,,,,,2,抽象,,
722,,,,,2,担当大臣,,
723,,,,,1,ニュージーランド,,
724,,,,,1,パプアニューギニア,,
725,,,,,1,出張,,
726,,,,,1,歓迎,,
727,,,,,1,アボット,,
728,,,,,1,首相,,
729,,,,,1,模範,,
730,,,,,1,市民,,
731,,,,,1,か国,,
732,,,,,1,現行,,
733,,,,,1,次期,,
734,,,,,1,未定,,
735,,,,,1,十全,,
736,,,,,1,教育訓練,,
737,,,,,1,真実,,
738,,,,,1,一丁,,
739,,,,,1,暴走,,
740,,,,,1,ガス,,
741,,,,,1,イラン,,
742,,,,,1,政治的,,
743,,,,,1,不安定,,
744,,,,,1,原油価格,,
745,,,,,1,変動,,
746,,,,,1,備蓄,,
747,,,,,1,経済,,
748,,,,,1,SEALANE,,
749,,,,,1,分類,,
750,,,,,1,違反,,
751,,,,,1,水中,,
752,,,,,1,プラスチック,,
753,,,,,1,脆弱性,,
754,,,,,1,母船,,
755,,,,,1,給油,,
756,,,,,1,護衛艦,,
757,,,,,1,デリケート,,
758,,,,,1,拝見,,
759,,,,,1,FROGMAN,,
760,,,,,1,生命線,,
761,,,,,1,防衛省,,
762,,,,,1,銃撃,,
763,,,,,1,武装,,
764,,,,,1,海自,,
765,,,,,1,取っ手,,
766,,,,,1,航空機,,
767,,,,,1,飛行,,
768,,,,,1,航空,,
769,,,,,1,侵犯,,
770,,,,,1,自衛隊機,,
771,,,,,1,警告,,
772,,,,,1,誘導,,
773,,,,,1,一般法,,
774,,,,,1,特措法,,
775,,,,,1,士気,,
776,,,,,1,誇り,,
777,,,,,1,昨年末,,
778,,,,,1,策定,,
779,,,,,1,栄典,,
780,,,,,1,礼遇,,
781,,,,,1,指示,,
782,,,,,1,統合幕僚会議議長,,
783,,,,,1,職責,,
784,,,,,1,瑞宝大綬章,,
785,,,,,1,授与,,
786,,,,,1,叙勲,,
787,,,,,1,死亡,,
788,,,,,1,災害補償,,
789,,,,,1,賞じゅつ金,,
790,,,,,1,充実,,
791,,,,,1,名誉,,
792,,,,,1,唯一の地上戦,,
793,,,,,1,苦しみ,,
794,,,,,1,犠牲者,,
795,,,,,1,大戦,,
796,,,,,1,痛切な反省,,
797,,,,,1,民主,,
798,,,,,1,基本的人権,,
799,,,,,1,道のり,,
800,,,,,1,惨禍,,
801,,,,,1,不戦,,
802,,,,,1,恒久平和,,
803,,,,,1,国際的,,
804,,,,,1,基準,,
805,,,,,1,5月15日,,
806,,,,,1,報告,,
807,,,,,1,成長,,
808,,,,,1,豊か,,
809,,,,,1,実績,,
810,,,,,1,責任感,,
811,,,,,1,紐帯,,
812,,,,,1,経過,,
813,,,,,1,風雪,,
814,,,,,1,重み,,
815,,,,,1,一点,,
816,,,,,1,ワーキング,,
817,,,,,1,後世,,
818,,,,,1,思い込み,,
819,,,,,1,柔軟,,
820,,,,,1,シームレス,,
821,,,,,1,純然,,
822,,,,,1,島々,,
823,,,,,1,構成,,
824,,,,,1,離島,,
825,,,,,1,領空,,
826,,,,,1,警戒監視,,
827,,,,,1,治安維持,,
828,,,,,1,最悪,,
829,,,,,1,関係機関,,
830,,,,,1,治安,,
831,,,,,1,不可能,,
832,,,,,1,近傍,,
833,,,,,1,侵入,,
834,,,,,1,モバイル,,
835,,,,,1,ロケット砲,,
836,,,,,1,命中,,
837,,,,,1,高速,,
838,,,,,1,アルミ,,
839,,,,,1,重武装,,
840,,,,,1,収集,,
841,,,,,1,一元的,,
842,,,,,1,管理,,
843,,,,,1,司令塔,,
844,,,,,1,幾ら,,
845,,,,,1,悲惨,,
846,,,,,1,復帰,,
847,,,,,1,大臣,,
848,,,,,1,嘉手納,,
849,,,,,1,施設,,
850,,,,,1,実現,,
851,,,,,1,発表,,
852,,,,,1,順調,,
853,,,,,1,自分たち,,
854,,,,,1,項目,,
855,,,,,1,全面,,
856,,,,,1,日米地位協定,,
857,,,,,1,条項,,
858,,,,,1,追加,,
859,,,,,1,程度,,
860,,,,,1,配備,,
861,,,,,1,負担,,
862,,,,,1,軽減,,
863,,,,,1,十二分,,
864,,,,,1,所属,,
865,,,,,1,空中給油機,,
866,,,,,1,山口県,,
867,,,,,1,岩国飛行場,,
868,,,,,1,十時,,
869,,,,,1,一機,,
870,,,,,1,岩国,,
871,,,,,1,固定翼機,,
872,,,,,1,多数,,
873,,,,,1,交渉,,
874,,,,,1,半分,,
875,,,,,1,牧港,,
876,,,,,1,最大限,,
877,,,,,1,短縮,,
878,,,,,1,会議,,
879,,,,,1,自沈,,
880,,,,,1,訂正,,
881,,,,,1,自明の理,,
882,,,,,1,直接,,
883,,,,,1,いない,,
884,,,,,1,国民の権利,,
885,,,,,1,全般,,
886,,,,,1,務め,,
887,,,,,1,意図,,
888,,,,,1,軍事的,,
889,,,,,1,やじ,,
890,,,,,1,醸成,,
891,,,,,1,新法,,
892,,,,,1,決算委員会,,
893,,,,,1,足掛け,,
894,,,,,1,実質,,
895,,,,,1,報告書,,
896,,,,,1,盛ん,,
897,,,,,1,反対論,,
898,,,,,1,答え,,
899,,,,,1,大事,,
900,,,,,1,冒頭,,
901,,,,,1,自衛権の発動,,
902,,,,,1,発動,,
903,,,,,1,イエス,,
904,,,,,1,ノー,,
905,,,,,1,単純,,
906,,,,,1,忍耐力,,
907,,,,,1,差別,,
908,,,,,1,臨検,,
909,,,,,1,船舶検査,,
910,,,,,1,安保理決議,,
911,,,,,1,得手,,
912,,,,,1,乗船,,
913,,,,,1,船長,,
914,,,,,1,承諾,,
915,,,,,1,状況下,,
916,,,,,1,資産,,
917,,,,,1,移動,,
918,,,,,1,朝鮮半島,,
919,,,,,1,福山,,
920,,,,,1,半島有事,,
921,,,,,1,大量,,
922,,,,,1,避難,,
923,,,,,1,かも,,
924,,,,,1,手短,,
925,,,,,1,対抗,,
926,,,,,1,原因,,
927,,,,,1,民主党政権,,
928,,,,,1,政治,,
929,,,,,1,提示,,
930,,,,,1,妥当,,
931,,,,,1,参考,,
932,,,,,1,鳩山,,
933,,,,,1,都合,,
934,,,,,1,悪いこと,,
935,,,,,1,個別的,,
936,,,,,1,主観,,
937,,,,,1,推測,,
938,,,,,1,午前中,,
939,,,,,1,大塚,,
940,,,,,1,質疑,,
941,,,,,1,恣意,,
942,,,,,1,客観,,
943,,,,,1,お尋ね,,
944,,,,,1,施行,,
945,,,,,1,近年,,
946,,,,,1,容易,,
947,,,,,1,武装勢力,,
948,,,,,1,在外,,
949,,,,,1,攻撃対象,,
950,,,,,1,国際機関,,
951,,,,,1,視点,,
952,,,,,1,要員,,
953,,,,,1,緊急時,,
954,,,,,1,現行法,,
955,,,,,1,用法,,
956,,,,,1,人達,,
957,,,,,1,休止,,
958,,,,,1,一環,,
959,,,,,1,其の様,,
960,,,,,1,常時,,
961,,,,,1,厳格,,
962,,,,,1,枠組み,,
963,,,,,1,登場,,
964,,,,,1,過去,,
965,,,,,1,邦人救出,,
966,,,,,1,権力,,
967,,,,,1,安定的,,
968,,,,,1,国家安全保障会議,,
969,,,,,1,支配,,
970,,,,,1,拒否,,
971,,,,,1,別個,,
972,,,,,1,主体,,
973,,,,,1,勢力,,
974,,,,,1,妨害,,
975,,,,,1,自身,,
976,,,,,1,主体的,,
977,,,,,1,防衛政策,,
978,,,,,1,定義,,
979,,,,,1,区別,,
980,,,,,1,求め,,
981,,,,,1,最高裁判所,,
982,,,,,1,各党,,
983,,,,,1,会派,,
984,,,,,1,出席,,
985,,,,,1,手法,,
986,,,,,1,論点,,
987,,,,,1,そご,,
988,,,,,1,一生懸命,,
989,,,,,1,事務方,,
990,,,,,1,云々,,
991,,,,,1,自ら,,
992,,,,,1,文面,,
993,,,,,1,同行,,
994,,,,,1,渡し,,
995,,,,,1,積極的平和主義,,
996,,,,,1,岸田,,
997,,,,,1,関心,,
998,,,,,1,二番,,
999,,,,,1,政治決断,,
1000,,,,,1,激論,,
1001,,,,,1,緻密,,
1002,,,,,1,論理的,,
1003,,,,,1,制約,,
1004,,,,,1,例外的,,
1005,,,,,1,関わり,,
1006,,,,,1,異常,,
1007,,,,,1,きょく,,
1008,,,,,1,印象,,
1009,,,,,1,交戦権,,
1010,,,,,1,平和的,,
1011,,,,,1,岡田,,
1012,,,,,1,衆議院,,
1013,,,,,1,空母,,
1014,,,,,1,一般的,,
1015,,,,,1,なのか,,
1016,,,,,1,拡張,,
1017,,,,,1,小松,,
1018,,,,,1,非常識,,
1019,,,,,1,現況,,
1020,,,,,1,地理的,,
1021,,,,,1,両者,,
1022,,,,,1,事情,,
1023,,,,,1,軍隊,,
1024,,,,,1,第三国,,
1025,,,,,1,チャレンジ,,
1026,,,,,1,締結,,
1027,,,,,1,済み,,
1028,,,,,1,外交上,,
1029,,,,,1,三原則,,
1030,,,,,1,フィリピン,,
1031,,,,,1,国際認識,,
1032,,,,,1,不利,,
1033,,,,,1,事案,,
1034,,,,,1,予見,,
1035,,,,,1,試み,,
1036,,,,,1,信用,,
1037,,,,,1,繁栄,,
1038,,,,,1,アフガン,,
1039,,,,,1,しない,,
1040,,,,,1,少数,,
1041,,,,,1,来援,,
1042,,,,,1,海兵隊,,
1043,,,,,1,事前協議,,
1044,,,,,1,了解,,
1045,,,,,1,本来,,
1046,,,,,1,比較,,
1047,,,,,1,ナイト,,
1048,,,,,1,絞り込み,,
1049,,,,,1,集結,,
1050,,,,,1,撤収,,
1051,,,,,1,サマワ,,
1052,,,,,1,復興支援,,
1053,,,,,1,日本国,,
1054,,,,,1,責任者,,
1055,,,,,1,根本,,
1056,,,,,1,理論,,
1057,,,,,1,いかん,,
1058,,,,,1,鍛錬,,
1059,,,,,1,精強,,
1060,,,,,1,公務員,,
1061,,,,,1,彼ら,,
1062,,,,,1,覚悟,,
1063,,,,,1,携行,,
1064,,,,,1,久間,,
1065,,,,,1,久間章生,,
1066,,,,,1,今度,,
1067,,,,,1,混乱,,
1068,,,,,1,御存じ,,
1069,,,,,1,要請,,
1070,,,,,1,幹部,,
1071,,,,,1,ヘーゲル国防長官,,
1072,,,,,1,対話,,
1073,,,,,1,賛成,,
1074,,,,,1,失礼,,
1075,,,,,1,侵略戦争,,
1076,,,,,1,絶対,,
1077,,,,,1,武力の行使の新三要件,,
1078,,,,,1,獲得,,
1079,,,,,1,防御,,
1080,,,,,1,理念,,
1081,,,,,1,憲法草案,,
1082,,,,,1,憲法違反,,
1083,,,,,1,潮流,,
1084,,,,,1,志願,,
1085,,,,,1,志摩線,,
1086,,,,,1,国民皆兵,,
1087,,,,,1,導入,,
1088,,,,,1,威圧,,
1089,,,,,1,反対,,
1090,,,,,1,賛同,,
1091,,,,,1,悪化,,
1092,,,,,1,むやみ,,
1093,,,,,1,吉田,,
1094,,,,,1,日中,,
1095,,,,,1,歴史的,,
1096,,,,,1,固有,,
1097,,,,,1,棚上げ,,
1098,,,,,1,靖国参拝,,
1099,,,,,1,戦い,,
1100,,,,,1,尊崇の念,,
1101,,,,,1,御霊,,
1102,,,,,1,御冥福をお祈り,,
1103,,,,,1,リーダー,,
1104,,,,,1,約束,,
1105,,,,,1,友好,,
1106,,,,,1,議決,,
1107,,,,,1,荒井,,
1108,,,,,1,退任,,
1109,,,,,1,冷戦,,
1110,,,,,1,熾烈,,
1111,,,,,1,時期,,
1112,,,,,1,軍拡,,
1113,,,,,1,膨張,,
1114,,,,,1,増強,,
1115,,,,,1,軍需産業,,
1116,,,,,1,戒め,,
1117,,,,,1,透明性,,
1118,,,,,1,毎年,,
1119,,,,,1,連続,,
1120,,,,,1,減少,,
1121,,,,,1,アジア,,
1122,,,,,1,文民統制,,
1123,,,,,1,防衛装備移転三原則,,
1124,,,,,1,作りました,,
1125,,,,,1,例外,,
1126,,,,,1,官房長官談話,,
1127,,,,,1,移転,,
1128,,,,,1,法制,,
1129,,,,,1,速やか,,
1130,,,,,1,争い,,
1131,,,,,1,未然,,
1132,,,,,1,出し手,,
1133,,,,,1,思い,,
1134,,,,,1,不十分,,
1135,,,,,1,決議,,
1136,,,,,1,これだけ,,
1137,,,,,1,安倍内閣,,
1138,,,,,1,基盤,,
1139,,,,,1,代理,,
1140,,,,,1,延べ,,
1141,,,,,1,内閣法制局,,
1142,,,,,1,期限,,
1143,,,,,1,徹底的,,
1144,,,,,1,関連法案,,
1145,,,,,1,民主党,,
1146,,,,,1,要求,,
1147,,,,,1,立ち,,
1148,,,,,1,限界,,
1149,,,,,1,国連憲章,,
1150,,,,,1,法理,,
1151,,,,,1,整合,,
1152,,,,,1,資本財,,
1153,,,,,1,中間財,,
1154,,,,,1,加工,,
1155,,,,,1,欧米,,
1156,,,,,1,雇用,,
1157,,,,,1,隣国,,
1158,,,,,1,コントロール,,
1159,,,,,1,経済人,,
1160,,,,,1,日本の地域,,
1161,,,,,1,原点,,
1162,,,,,1,十一月,,
1163,,,,,1,全面的,,
1164,,,,,1,施政,,
1165,,,,,1,安保条約,,
1166,,,,,1,適用対象,,
1167,,,,,1,明言,,
1168,,,,,1,兵士たち,,
1169,,,,,1,愛する人,,
1170,,,,,1,大切な人,,
1171,,,,,1,有効,,
1172,,,,,1,発揮,,
1173,,,,,1,展開,,
1174,,,,,1,はた,,
1175,,,,,1,すき,,
1176,,,,,1,抑止,,
1177,,,,,1,もより,,
1178,,,,,1,確信,,
1179,,,,,1,一般論,,
1180,,,,,1,海洋国家,,
1181,,,,,1,不可欠,,
1182,,,,,1,食料,,
1183,,,,,1,キロメートル,,
1184,,,,,1,天然ガス,,
1185,,,,,1,通過,,
1186,,,,,1,エネルギー安全保障,,
1187,,,,,1,経路,,
1188,,,,,1,石油備蓄,,
1189,,,,,1,経済危機,,
1190,,,,,1,エネルギー,,
1191,,,,,1,何回,,
1192,,,,,1,経由,,
1193,,,,,1,回復,,
1194,,,,,1,不足,,
1195,,,,,1,遺棄,,
1196,,,,,1,厳しさ,,
1197,,,,,1,昨日,,
1198,,,,,1,ノドン,,
1199,,,,,1,宇宙,,
1200,,,,,1,深刻化,,
1201,,,,,1,敗戦,,
1202,,,,,1,ゼロ,,
1203,,,,,1,創設,,
1204,,,,,1,独立,,
